C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_037.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_037.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_037.jpg, 0, 0.0452346, 0, 0.01286012
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_139.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_139.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_139.jpg, 0, 0.3505578, 0, 0.3334291
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_257.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_257.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_257.jpg, 0, 0.7001433, 0, 1.16106
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_360.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_360.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_360.jpg, -0.3171375, 1, 0, 2.246834
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_469.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_469.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_469.jpg, -0.6402038, 1, 0, 3.626188
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_575.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_575.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_575.jpg, -0.7944216, 1, 0, 4.734358
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_681.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_681.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_681.jpg, -0.4721694, 1, 0, 5.902678
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_793.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_793.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_793.jpg, -0.1498761, 1, 0, 7.283406
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_49_922.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_49_922.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_49_922.jpg, 0, 1, 0, 8.63141
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_032.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_032.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_032.jpg, 0, 1, 0, 9.974839
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_144.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_144.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_144.jpg, 0, 1, 0, 11.08239
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_243.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_243.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_243.jpg, -0.2610552, 1, 0, 11.94627
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_346.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_346.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_346.jpg, -0.6096024, 1, 0, 13.05996
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_471.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_471.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_471.jpg, -0.9833676, 1, 0, 14.27211
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_572.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_572.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_572.jpg, -0.6756824, 1, 0, 15.36642
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_691.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_691.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_691.jpg, -0.3174827, 1, 0, 16.78251
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_796.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_796.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_796.jpg, -0.004100006, 1, 0, 17.62573
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_50_900.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_50_900.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_50_900.jpg, 0, 1, 0, 18.79165
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_015.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_015.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_015.jpg, 0, 1, 0, 19.99727
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_139.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_139.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_139.jpg, 0, 1, 0, 21.1874
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_251.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_251.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_251.jpg, 0, 1, 0, 22.35966
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_358.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_358.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_358.jpg, 0, 1, 0, 23.31721
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_465.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_465.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_465.jpg, 0, 1, 0, 24.29669
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_585.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_585.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_585.jpg, 0, 1, 0, 25.45019
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_688.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_688.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_688.jpg, 0, 1, 0, 26.59034
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_797.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_797.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_797.jpg, 0, 1, 0, 27.53258
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_51_902.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_51_902.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_51_902.jpg, -0.3126588, 1, 0, 28.4097
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_015.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_015.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_015.jpg, 0, 1, 0, 29.51027
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_129.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_129.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_129.jpg, 0, 1, 0, 30.19047
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_233.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_233.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_233.jpg, 0, 1, 0, 30.19049
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_337.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_337.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_337.jpg, -0.1071255, 1, 0, 30.19112
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_449.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_449.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_449.jpg, -0.4467963, 1, 0, 30.15732
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_560.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_560.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_560.jpg, -0.1128999, 1, 0, 30.19225
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_663.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_663.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_663.jpg, -0.3835593, 1, 0, 30.17444
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_776.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_776.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_776.jpg, -0.0927975, 1, 0, 30.19107
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_52_899.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_52_899.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_52_899.jpg, 0, 1, 0, 30.18969
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_53_002.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_53_002.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_53_002.jpg, 0, 1, 0, 30.18871
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_53_117.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_53_117.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_53_117.jpg, 0, 1, 0, 30.19029
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_53_225.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_53_225.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_53_225.jpg, 0, 1, 0, 30.19019
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_53_339.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_53_339.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_53_339.jpg, 0, 1, 0, 30.19013
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_53_456.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_53_456.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_53_456.jpg, 0, 1, 0, 30.19013
C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\center_2023_08_09_11_32_53_559.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\left_2023_08_09_11_32_53_559.jpg, C:\Gestion\Processes & Products\Formacion\Deep Learning Self Driving\Behavioural Clonning\Udacity Car Simulator\Collected Data\IMG\right_2023_08_09_11_32_53_559.jpg, 0, 1, 0, 30.19062
